id_Anel1,ID_Anel_Anel1,ID_Frag_1_Anel1,ID_Frag_2_Anel1,ID_Frag_3_Anel1,ID_Ponte,id_Anel2,ID_Anel_Anel2,ID_Frag_1_Anel2,ID_Frag_2_Anel2,ID_Frag_3_Anel2,smiles,lambda_max_previsto,incerteza_std
2607,14,24,11,26,2,2491,13,4,21,10,CCC1(C(=O)C=CC2:C:C:S(C(C)C):C(N):C:2=O):C:C(S(=O)(=O)[O][Na]):S:C:C:1Br,493.8309108999697,15.534840085290565
7007,36,19,16,5,4,1978,10,26,20,23,CCNN1:C:C:C(C=CC2C(C(=O)[O][Na])OC(CN(CC(=O)O)CC(=O)O)C2Cl):C(=O):C:1[O][Na],493.78158489815223,24.49065064325311
7859,40,4,16,7,19,7484,38,4,3,20,CCC1:O:O:C(C(=N)C2(CC)CCC([O][Na])[SH]2C):C(OC):C:1CN(CC(=O)O)CC(=O)O,493.74836357299216,33.286835381673384
6943,35,6,15,21,4,6365,32,18,13,13,CCOC(=O)S1(C=CC2CN(Br)C(=C(C#N)C#N)C2[N+](=O)O)CC(NC(C)=O)NC1NC(C)=O,493.71735504804775,8.702611094889164
7528,38,13,21,21,7,6231,32,20,26,16,CC(=O)NC1C(C=N[SH]2C([O][Na])NC(=O)C2CN(CC(=O)O)CC(=O)O)CC(Br)[SH]1Br,493.7159010007912,25.942637300192033
5682,29,5,22,16,4,5681,29,21,20,4,CCC1CC([O][Na])NS1(Br)C=CC1C(CN(CC(=O)O)CC(=O)O)C(S(=O)(=O)O)N[SH]1Cl,493.71112384739337,31.958354675551625
5950,30,14,3,1,11,6402,33,23,7,19,CCNC1(C#CC2C(N(C)C)NC(C)N2C(=O)O)CC(C(=O)[O][Na])[SH](OC)C1,493.6622689734475,19.147293527889502
6148,31,5,13,7,12,2698,14,21,15,4,CCC1:C:C(C#CC#CC2OC(Cl)N(NC(C)=O)C2OC):C(Br):S:C:1=C(C#N)C#N,493.6314658436618,16.402069206508394
6010,31,13,20,10,3,4403,23,18,26,5,CCOC(=O)C1CC(C=CC(=O)CC(=O)C=CC2OC(NC(C)=O)N([O][Na])C2S(=O)(=O)[O][Na])C(Cl)C1=O,493.53657463305683,19.02116141270338
2916,15,8,11,20,16,1996,10,25,11,7,CON1:C:C:C(C=CC=CC=CC2:C(N=O):S:C:C(N):C:2[O][Na]):C(=N):C:1N,493.521638547749,28.30807355702362
5786,29,26,9,5,1,5777,29,21,19,25,CCN(CC)N1C(Cl)CC(N=NS2(Br)CC(=N)C(C(=O)[O][Na])N2)S1=O,493.3640109743393,31.86393932157865
5112,26,25,25,11,7,8969,45,6,15,9,CCN(CC)C1:C:S(N=CC2(N)C(=N)CCS2=N):S([N+](=O)O):C:C:1=C(C#N)C#N,493.3327229803892,29.67800109015146
6278,32,17,16,20,2,2757,14,14,11,25,N=C1:C:S:C(N):C(C(=O)O)(C(=O)C=CC2CN([O][Na])C(CN(CC(=O)O)CC(=O)O)[SH]2C(F)(F)F):C:1,493.32413793967515,30.665997362105507
6511,33,4,13,10,13,8903,45,11,5,23,CCNC1:C:C:S(Cl):S(N)(C=CC=CC2(S(=O)(=O)[O][Na])C[SH](NC(C)=O)CC2CC):C:1,493.3218274555623,22.562334399143925
7534,38,26,25,14,16,345,2,8,15,3,CC1:C:C(C=CC=CC=CC2(C(=O)O)CSC(=O)C2=N):C:C(N=O):C:1=C(C#N)C#N,493.29524922500866,19.37335481689797
3155,16,16,25,18,6,2050,11,10,4,24,CCOC(=O)N1:C:C(C=C2:C:C(C(C)C):C:N(CC):C:2S(=O)(=O)[O][Na]):N(CN(CC(=O)O)CC(=O)O):C:C:1=N,493.2354148781163,31.30598131583267
7496,38,14,26,19,3,419,3,20,22,12,O=C(C=CN1:C:C(O):C(S(=O)(=O)O):C:C:1[O][Na])CC(=O)C=CC1(C(=O)[O][Na])C[SH](C(=O)O)CC1=O,493.21477250956,27.906663220540004
7406,38,13,1,22,9,2954,15,12,19,1,CC(=O)N[SH]1CC(N(C)C)C(C2:C:C(N(C)C):C(C(=O)[O][Na]):C:S:2O)(S(=O)(=O)O)C1,493.1430921150501,16.82930844108954
1119,6,2,13,13,6,4428,23,4,18,19,CCOC(=O)C1C(C(=O)[O][Na])CC(=CC2:B:C([SH](=O)=O):C(NC(C)=O):C(NC(C)=O):C:2)C1CC,493.13014020320054,12.929543765095683
6593,33,2,8,16,4,2594,13,25,1,19,CN(C)C1:S:C(C(=O)[O][Na]):C:C(C=CC2C(CN(CC(=O)O)CC(=O)O)SC(N=O)C2[SH](=O)=O):C:1=N,493.10630879929397,37.82152089401919
9745,49,11,19,8,16,915,5,4,18,17,CCOC(=O)C1:C(C(F)(F)F):C:C:C:S:1(C=CC=CC=CC1(N=O)NON(N)C1C(=O)[O][Na])CC,493.08305777293543,26.289019465733933
4039,21,5,3,23,17,6377,32,16,12,22,CCNC1:C(C=CC=CC=CC=C[SH]2C(CN(CC(=O)O)CC(=O)O)N(O)CC2S(=O)(=O)O):S:C(Cl):C:S:1C,493.07180554672385,26.86554004022552
2305,12,12,8,10,9,1890,10,22,17,15,N#CC(C#N)=C1:C:C(C2:C(S(=O)(=O)[O][Na]):C:C(N=O):N:C:2O):C:C(S(=O)(=O)O):N:1C(F)(F)F,493.06304174225414,28.983086338146432
7886,40,11,15,6,3,8958,45,21,21,5,N#CC(C#N)=C1:C(N):O:O:C(C=CC(=O)CC(=O)C=CS2(Br):C:C(Cl):C:C:S:2Br):C:1[N+](=O)O,492.96366120548885,23.30324319595737
1143,6,12,4,4,8,4027,21,16,21,10,CCC1:C:C:C(=CC=S2(CN(CC(=O)O)CC(=O)O):C:C(S(=O)(=O)[O][Na]):S:C:C:2Br):B(O):C:1CC,492.9561954378074,23.934617195652798
2555,13,16,18,1,2,6866,35,12,25,17,CCOC(=O)S1:C:C:C(CN(CC(=O)O)CC(=O)O):C(C=CC(=O)C2(O)CNC(=N)C2C(F)(F)F):C:1N(C)C,492.9514500300599,16.087698092490385
3857,20,8,17,1,17,6397,32,13,21,4,CCC1C(Br)NCS1(C=CC=CC=CC=CC1:O:C:C(N=O):S(C(F)(F)F):C:1N(C)C)NC(C)=O,492.9149077732833,27.28597444392324
741,4,20,6,2,17,5198,26,22,22,9,CCN(CC)C1CCS(C=CC=CC=CC=CC2:O:C([O][Na]):C:C([N+](=O)O):C:2[SH](=O)=O)(S(=O)(=O)O)C1S(=O)(=O)O,492.89585489621993,31.263293034177224
8713,44,20,3,20,13,9458,48,5,23,21,CCNC1SCS(Cl)(C=CC=CC2:N:S:C([O][Na]):C(C):C:2[O][Na])C1Br,492.83039694166865,10.259920385453244
4493,23,17,8,8,2,7564,38,3,19,12,CC1(C(=O)C=CC2(N=O)CCC(N=O)C2C(F)(F)F)SC(C(=O)[O][Na])CC1O,492.8017719981255,14.516428386924606
5872,30,5,5,19,19,2325,12,19,23,11,CCNN1:C(N):C:C:C:C:1(C(=N)C1(C(=O)[O][Na])CNC(Cl)N1Cl)C(=O)[O][Na],492.7984613539541,23.789263662776495
2239,12,18,25,20,12,7580,38,12,14,15,CCOC(=O)C1:N:C:C(C#CC#CC2(O)C(=C(C#N)C#N)CC[SH]2C(=O)O):C([O][Na]):C:1=N,492.76924932352995,12.900876901250784
1107,6,2,20,12,3,6273,32,1,22,25,CN(C)C1NC(S(=O)(=O)O)C(=N)[SH]1C=CC(=O)CC(=O)C=CC1:B:C:C([SH](=O)=O):C([O][Na]):C:1O,492.7194310769196,28.54918511675434
2994,15,17,16,14,20,6309,32,21,7,1,CON1CC(N(C)C)S(Br)(C=CC(C)=CC2:C:C(C(=O)O):C:S(CN(CC(=O)O)CC(=O)O):C:2C(F)(F)F)C1,492.6912793004203,23.90277011669274
4772,24,13,18,13,9,8950,45,21,15,20,CCOC(=O)C1CCN(NC(C)=O)C1(NC(C)=O)S1(Br):C:C([O][Na]):C:C(=C(C#N)C#N):S:1,492.6897858279369,16.7713935356615
5110,26,4,1,19,4,5851,30,20,21,19,CC[SH]1CCC(N(C)C)C1(C=CN1CN([O][Na])C(Br)C1C(=O)[O][Na])C(=O)[O][Na],492.6532633246662,25.306932422507785
982,5,12,16,8,15,8892,45,9,16,5,CCN(CC)S1(CC=CC=CC2:C:C(N=O):C(CN(CC(=O)O)CC(=O)O):C(O):S:2):C:C(Cl):C:C:S:1CN(CC(=O)O)CC(=O)O,492.63311914478584,28.051808137117813
2068,11,5,26,5,20,991,5,25,14,19,CC(C=CS1:C:C(C(=O)[O][Na]):C:C(C(=O)O):C:1=N)=CC1:C:C:N(Cl):C(=O):C:1Cl,492.61757231258036,23.99283916478184
5791,29,3,19,3,7,6783,34,5,24,17,CC(C)C1CN(Cl)C(N=CC2(C)CC(C(=O)[O][Na])N[SH]2C)C1C(F)(F)F,492.59981698312697,16.36621664759699
5465,28,12,17,23,20,2478,13,16,20,21,CCNC1(C=C(C)C=CC2(CN(CC(=O)O)CC(=O)O):C:C:S(Br):C:C:2[O][Na])CC(C(F)(F)F)N(O)O1,492.5584569240391,22.69806023642044
4423,23,13,4,23,13,9600,48,5,13,2,CCNC1C(CC)CC(NC(C)=O)C1C=CC=CS1(Cl)CC([SH](=O)=O)[SH](NC(C)=O)C1,492.5167290030898,21.807145372092787
3592,18,4,6,14,20,8950,45,21,15,20,CCN1:C(C=C(C)C=CS2(Br):C:C([O][Na]):C:C(=C(C#N)C#N):S:2):C:S:C(C(=O)O):C:1[N+](=O)O,492.4467511876604,19.537137829896047
4734,24,5,16,22,9,7325,37,18,13,15,CCOC(=O)C1OC(NC(C)=O)C(=C(C#N)C#N)C1C1(S(=O)(=O)O)NC(Cl)CC1CN(CC(=O)O)CC(=O)O,492.41433991355944,17.27063557743206
5108,26,11,3,4,15,2606,14,1,24,23,CCNC1:C:C:C(CC=CC=CC2(CC)SCC(N)C2C):C(N(C)C):S:1C(C)C,492.32771477624544,17.9212088379312
4185,21,20,7,13,18,5748,29,16,19,6,COC1:C:S([O][Na]):C(NCS2(CN(CC(=O)O)CC(=O)O)CCC([N+](=O)O)N2C(=O)[O][Na]):C:S:1NC(C)=O,492.3231637727655,33.73436162445905
6265,32,19,1,22,18,9597,48,25,9,1,CCN(CC)C1SC[SH](=N)(CNC2C(S(=O)(=O)O)NC(N(C)C)[SH]2C(=O)[O][Na])C1N(C)C,492.299766894642,21.577594805493305
3843,20,13,17,26,13,4121,21,4,10,7,CCS1(C=CC=CC2:O:C(NC(C)=O):C(C(F)(F)F):S:C:2=O):C:C:S(OC):C:C:1S(=O)(=O)[O][Na],492.2916617925881,27.924027346261415
7376,37,13,20,4,15,4506,23,1,24,22,CCC1(C=CC=CCC2(N(C)C)C(C(C)C)CCC2S(=O)(=O)O)C(NC(C)=O)COC1[O][Na],492.28901746056783,17.574250566133614
6596,33,13,24,14,20,370,2,24,20,16,CC(=O)NC1CSC(C(C)C)C1(C=C(C)C=CC1:C:C(CN(CC(=O)O)CC(=O)O):C:C([O][Na]):C:1C(C)C)C(=O)O,492.2731045436849,22.468260732218386
405,3,20,2,6,20,8414,43,8,20,26,CC(C=CN1:C:C:C(=O):C([O][Na]):N:1N=O)=CC1:C:C([N+](=O)O):C:C([SH](=O)=O):N:1[O][Na],492.25503173092346,28.158481065043656
9098,46,21,5,12,13,9558,48,5,15,5,N#CC(C#N)=C1C(Cl)[SH](C=CC=CC2:C:C(O):N(Cl):C(Br):O:2)C[SH]1Cl,492.2405511559822,47.18244398637591
8517,43,22,15,16,4,4099,21,5,21,8,N#CC(C#N)=C1:C:N(S(=O)(=O)O):N:C(C=CS2:C:C:S(N=O):C(Br):C:2Cl):C:1CN(CC(=O)O)CC(=O)O,492.2393244454826,35.67094164181431
2509,13,7,26,13,15,2864,15,11,16,16,COC1:C:C(=O):S(NC(C)=O):C:C:1C=CC=CCC1:C:C(CN(CC(=O)O)CC(=O)O):C:C(CN(CC(=O)O)CC(=O)O):S:1N,492.2335636085333,30.47521390640622
1759,9,20,7,20,13,6599,33,19,23,12,CCNC1SCC(C=CC=CC2:C([O][Na]):C:C(OC):O:C:2[O][Na])(C(=O)[O][Na])C1O,492.1976888626007,20.784439882703545
9484,48,5,14,4,3,4594,23,16,2,14,CCC1(C=CC(=O)CC(=O)C=CC2C(CN(CC(=O)O)CC(=O)O)CC([SH](=O)=O)C2C(=O)O)C[SH](C(=O)O)C[SH]1Cl,492.0785116352011,31.625947770658343
9488,48,5,8,20,13,942,5,1,1,23,CCNC1:C:C:C(N(C)C):S(C=CC=CC2SC(Cl)[SH](N=O)C2[O][Na])(N(C)C):C:1,492.0569702737324,25.252280055679577
1334,7,14,13,5,20,7222,37,20,13,11,CC(=O)NC1:C:O:C(Cl):C(C=C(C)C=CC2([O][Na])COC(NC(C)=O)C2N):C:1C(=O)O,492.02045454328817,22.896053652851425
225,2,22,10,6,9,948,5,26,4,16,CCC1:C:C(CN(CC(=O)O)CC(=O)O):C:C:S:1(=O)C1:C:C([N+](=O)O):C:C(S(=O)(=O)[O][Na]):C:1S(=O)(=O)O,492.0120427674627,26.109905262313376
311,2,15,6,8,8,5120,26,18,19,1,CCOC(=O)[SH]1(=CC=C2:C:C(=C(C#N)C#N):C:C([N+](=O)O):C:2N=O)CCC(C(=O)[O][Na])C1N(C)C,492.00045463243504,23.948885837979365
4433,23,17,25,12,16,5746,29,3,20,12,CN1C([O][Na])C(O)C[SH]1C=CC=CC=CC1(O)CCC(=N)C1C(F)(F)F,491.9898820417313,11.652095024454738
1773,9,15,14,14,11,5964,30,2,14,19,N#CC(C#N)=C1:O:C(C(=O)O):C(C(=O)O):C:C:1C#CN1C(C(=O)[O][Na])C(C(=O)O)NC1[SH](=O)=O,491.98711158120966,36.017082826932906
1898,10,14,20,5,16,6888,35,16,24,21,CC(C)N1CC(Br)C(C=CC=CC=CC2:C:N(Cl):C:C([O][Na]):C:2C(=O)O)(CN(CC(=O)O)CC(=O)O)C1,491.9866548514651,21.978726866719743
6226,32,12,7,18,17,9431,48,6,14,2,CCOC(=O)C1(C=CC=CC=CC=CS2([N+](=O)O)CC([SH](=O)=O)[SH](C(=O)O)C2)CN(OC)C(O)S1,491.98251908572126,41.602425197536306
6609,34,12,21,16,20,2093,11,10,7,20,CON1:C:C(C=CC(C)=CC2(CN(CC(=O)O)CC(=O)O)CC(Br)NC2O)(S(=O)(=O)[O][Na]):C:C:C:1[O][Na],491.96562654240563,30.38509891509549
1541,8,4,25,5,13,579,3,17,15,3,CCC1:C:O:C(=N):C(Cl):C:1C=CC=CN1:C:C:C(C):C(=C(C#N)C#N):C:1C(F)(F)F,491.954136673225,22.57182859220385
7274,37,5,22,23,15,2907,15,15,22,3,CCNC1(C=CC=CCC2:C:C(C):C(S(=O)(=O)O):C:S:2=C(C#N)C#N)C(Cl)COC1S(=O)(=O)O,491.85775842008997,24.27345398434901
3243,17,16,5,13,20,9579,48,18,9,7,CCOC(=O)S1(C=CC(C)=CC2:N:C(CN(CC(=O)O)CC(=O)O):C(Cl):O:C:2NC(C)=O)C[SH](N(CC)CC)CC1OC,491.85640250774105,30.073344809561345
2123,11,19,4,11,4,8857,45,12,1,24,CCC1:C(N):C(C=CS2:C:C(C(C)C):C(N(C)C):C:S:2O):C:C:N:1C(=O)[O][Na],491.7938530382533,16.60510089931807
1433,8,15,21,5,18,9455,48,1,23,1,CCNC1SC(N(C)C)[SH](CNC2:C(Cl):C(Br):O:C:C:2=C(C#N)C#N)C1N(C)C,491.78512050333256,29.343742622518867
4025,21,12,15,7,13,2752,14,6,25,14,COS1:C:C(C=CC=CC2([N+](=O)O):C:S:C(=N):C(C(=O)O):C:2):S(O):C(=C(C#N)C#N):C:1,491.7670139431319,21.166989018928778
7498,38,19,17,16,9,2929,15,15,26,15,N#CC(C#N)=C1:C:C(C2(CN(CC(=O)O)CC(=O)O)CSC(C(=O)[O][Na])C2C(F)(F)F):S:C(=C(C#N)C#N):C:1=O,491.7616350311452,29.147820541786018
267,2,24,12,6,4,8862,45,10,11,9,CCN(CC)C1:C:C:S(C=CC2:C(C(C)C):C:C(O):C:C:2[N+](=O)O)(S(=O)(=O)[O][Na]):S:C:1N,491.7532212367345,7.657294471989288
6727,34,18,10,12,15,9527,48,12,21,1,CCOC(=O)C1N(S(=O)(=O)[O][Na])CCC1(O)C=CC=CCS1(O)CSC(Br)C1N(C)C,491.74086419424447,16.03018051681085
4460,23,13,23,8,3,3122,16,3,24,16,CCNC1C(N=O)CC(C=CC(=O)CC(=O)C=CN2:C:C(CN(CC(=O)O)CC(=O)O):N:C(C(C)C):C:2C)C1NC(C)=O,491.70050394126577,27.21475114472501
5177,26,7,16,7,16,5026,26,24,15,1,CO[SH]1CC(CN(CC(=O)O)CC(=O)O)CC1(C=CC=CC=C[SH]1C(C(C)C)CC(=C(C#N)C#N)C1N(C)C)OC,491.5707812957991,14.775410670597378
6562,33,6,16,16,11,1709,9,8,11,2,NC1:C:O:C(C#CC2(CN(CC(=O)O)CC(=O)O)CC[SH]([N+](=O)O)C2CN(CC(=O)O)CC(=O)O)(N=O):C:C:1[SH](=O)=O,491.5648732660683,14.700507921187391
929,5,13,5,3,12,5173,26,9,7,25,CCN(CC)S1(C#CC#CC2:C:C(C):C(Cl):C:S:2NC(C)=O)CCC(OC)C1=N,491.5376914475228,11.237631779833356
2575,13,19,20,13,1,4540,23,12,10,3,CC(=O)NS1:C:C(N=NC2CC(O)C(S(=O)(=O)[O][Na])C2C):C(C(=O)[O][Na]):C([O][Na]):C:1,491.5348946748453,16.201789262914765
5944,30,19,22,10,15,2347,12,19,12,10,O=C([O][Na])N1C(C=CC=CCC2(C(=O)[O][Na]):C:C:C(S(=O)(=O)[O][Na]):C(O):N:2)CN(S(=O)(=O)[O][Na])C1S(=O)(=O)O,491.52883261403184,26.46076209996889
7308,37,26,9,24,13,7095,36,8,20,2,CCN(CC)C1OCC(=O)C1(C=CC=CC1OC(N=O)C([O][Na])C1[SH](=O)=O)C(C)C,491.4751802393242,10.769192210701348
3528,18,12,2,17,3,2244,12,19,26,22,O=C(C=CC1:C:C(S(=O)(=O)O):C(=O):C(C(=O)[O][Na]):N:1)CC(=O)C=CC1:C(C(F)(F)F):S([SH](=O)=O):C:C:N:1O,491.4665491756239,21.555439673047143
1637,9,16,16,26,2,8733,44,6,6,17,O=C(O)CN(CC(=O)O)CC1:O:C(CN(CC(=O)O)CC(=O)O):C(=O):C:C:1C=CC(=O)N1:C:C:C(C(F)(F)F):C([N+](=O)O):S:1[N+](=O)O,491.46281084067084,18.58356673292122
6207,32,17,21,21,14,6922,35,22,9,19,CCN(CC)C1NC(S(=O)(=O)O)C(OC2(Br)CN(Br)C[SH]2C(F)(F)F)C1C(=O)[O][Na],491.4556342420675,18.46019379726255
866,5,7,19,20,12,4727,24,20,12,20,COS1:C(C#CC#CN2C([O][Na])CC(O)C2[O][Na]):C:C([O][Na]):C:C:1C(=O)[O][Na],491.4224861929344,20.138657613789892
4166,21,11,11,3,20,6586,33,13,21,14,CC(=O)NC1C(C=CC(C)=CC2:C:S(C):C(N):C:S:2N)C(C(=O)O)C[SH]1Br,491.4102705647344,8.32244157196609
9490,48,9,9,19,14,4481,23,7,5,9,CCN(CC)C1C(OC2(C(=O)[O][Na])CSC(N(CC)CC)[SH]2N(CC)CC)CC(OC)C1Cl,491.4050473736696,19.677571166523297
6382,32,18,9,12,13,4047,21,13,4,14,CCOC(=O)[SH]1CNC(N(CC)CC)C1(O)C=CC=CS1:C:C:S(C(=O)O):C(CC):C:1NC(C)=O,491.3524331976866,13.917453868815212
1904,10,20,19,22,1,5740,29,22,16,15,N#CC(C#N)=C1C(CN(CC(=O)O)CC(=O)O)CN(S(=O)(=O)O)[SH]1N=NC1:C:C([O][Na]):C(C(=O)[O][Na]):N(S(=O)(=O)O):C:1,491.34975847821454,34.11731800342475
7447,38,11,5,13,17,1999,10,16,2,7,COC1:C:C(C=CC=CC=CC=CC2C(N)SC(Cl)C2NC(C)=O):C(CN(CC(=O)O)CC(=O)O):C:N:1[SH](=O)=O,491.3128172187926,24.559142116733018
6747,34,10,11,24,20,3038,16,14,22,1,CC(C=CN1:C:C(N(C)C):N:C(S(=O)(=O)O):C:1C(=O)O)=CC1C(C(C)C)C(N)NC1S(=O)(=O)[O][Na],491.2976166689008,33.175462496104856
1935,10,17,10,19,20,2155,11,18,6,15,CCOC(=O)C1(C=CC(C)=CC2:C:N(C(=O)[O][Na]):C(S(=O)(=O)[O][Na]):C:C:2C(F)(F)F):C:C(=C(C#N)C#N):C:N:C:1[N+](=O)O,491.2525796553834,29.044303927813374
2082,11,5,24,25,20,8664,44,24,11,21,CC(C=CN1:C:C(Br):C(N):C:S:1C(C)C)=CC1:C(Cl):C(C(C)C):N:C:C:1=N,491.24153135857176,32.259005409691206
4009,21,12,13,15,3,231,2,8,5,2,CC(=O)NC1:C(O):S:C(C=CC(=O)CC(=O)C=CC2:C:C([SH](=O)=O):C:C(Cl):C:2N=O):C:S:1=C(C#N)C#N,491.1585518908163,13.128684269729774
6318,32,16,11,7,17,2658,14,23,18,1,CCNC1(C=CC=CC=CC=CC2C(OC)NC(N)[SH]2CN(CC(=O)O)CC(=O)O):C:S:C(C(=O)OCC):C(N(C)C):C:1,491.1375650573391,10.030448587531387
2919,15,14,23,9,15,2469,13,25,22,11,CCNC1:C(N(CC)CC):C:C(C=CC=CCC2:C:C(N):S:C(S(=O)(=O)O):C:2=N):C:S:1C(=O)O,491.1349700704494,20.175268433473278
5011,26,14,4,24,16,8884,45,5,23,25,CCNS1:C:C:C(=N):C:S:1(Cl)C=CC=CC=CC1(C(C)C)C(CC)CC[SH]1C(=O)O,491.07500660545577,14.414279456326737
1990,10,20,12,21,18,4497,23,9,7,1,CCN(CC)C1(CNC2:C(Br):N:C:C(O):C:2[O][Na])CC(OC)CC1N(C)C,491.04813036450315,13.847484392164136
4917,25,19,23,25,14,1372,7,9,2,17,CCNC1C(=N)C(OC2(N(CC)CC):C:C([SH](=O)=O):O:C(C(F)(F)F):C:2)OC1C(=O)[O][Na],491.026900549199,13.276909850127216
5584,28,7,11,10,19,6615,34,14,10,9,CCN(CC)C1CCC(C(=N)C2(S(=O)(=O)[O][Na])CC(N)N(OC)O2)(C(=O)O)N1S(=O)(=O)[O][Na],490.98745757388895,15.851202791315943
6639,34,16,2,9,4,6665,34,6,10,2,CCN(CC)C1CC(C=CC2([N+](=O)O)C([SH](=O)=O)CCN2S(=O)(=O)[O][Na])C(CN(CC(=O)O)CC(=O)O)N1[SH](=O)=O,490.9435137621106,26.74522756251732
8827,45,7,19,25,12,5273,27,24,25,6,COS1:S:C(C#CC#CN2NC(C(C)C)C(=N)C2[N+](=O)O):C:C(=N):C:1C(=O)[O][Na],490.9134094449822,25.367933187675437
4184,21,2,17,23,16,6549,33,22,7,12,CCNS1:C:C(C=CC=CC=CC2C(O)C(OC)SC2S(=O)(=O)O):S([SH](=O)=O):C(C(F)(F)F):C:1,490.87927233552836,24.42401358019445
2639,14,18,11,10,11,6802,35,23,12,22,CCNC1(C#CC2:C:C:S(C(=O)OCC):C(N):C:2S(=O)(=O)[O][Na])CNC(O)C1S(=O)(=O)O,490.8563351030413,9.749705393304655
5301,27,19,17,7,1,7400,37,26,16,9,CCN(CC)C1C(CN(CC(=O)O)CC(=O)O)OC(=O)C1N=NC1(OC)C(C(F)(F)F)CNN1C(=O)[O][Na],490.8515297775842,32.48924532081317
2711,14,19,2,11,1,7042,36,5,8,19,NC1:C(N=NC2(Cl)OC(N=O)CC2C(=O)[O][Na]):C:C:S(C(=O)[O][Na]):C:1[SH](=O)=O,490.7960462014894,20.166580405255395
5145,26,3,15,17,13,4007,21,14,8,2,CC1CSC(C=CC=CS2(C(=O)O):C:C:S([SH](=O)=O):C(N=O):C:2)(C(F)(F)F)C1=C(C#N)C#N,490.77771190580626,25.09342830433968
6911,35,4,5,16,16,7146,36,4,18,9,CCOC(=O)C1C(CC)OC(C=CC=CC=CC2C(CN(CC(=O)O)CC(=O)O)NC(Cl)C2CC)C1N(CC)CC,490.7415582653134,27.819922598827393
4184,21,2,17,23,16,6563,33,12,4,5,CCNS1:C:C(C=CC=CC=CC2(O)CC(Cl)SC2CC):S([SH](=O)=O):C(C(F)(F)F):C:1,490.73833787444363,24.281991625758277
8645,44,18,16,2,19,4734,24,5,16,22,CCOC(=O)N1:S:C(CN(CC(=O)O)CC(=O)O):C([SH](=O)=O):C:C:1C(=N)N1C(Cl)CC(CN(CC(=O)O)CC(=O)O)C1S(=O)(=O)O,490.73530395834143,27.100662768019568
8224,42,26,19,24,15,1888,10,1,26,13,CC(=O)NN1:C:C:C(CC=CC=CC2:O:S(=O):C(C(=O)[O][Na]):C:C:2C(C)C)(N(C)C):C:C:1=O,490.7104407245247,24.649578973366474
6347,32,1,18,21,15,1045,6,2,14,6,CCOC(=O)N1C[SH](N(C)C)C(C=CC=CCB2:C:C:C([N+](=O)O):C(C(=O)O):C:2[SH](=O)=O)C1Br,490.68538917456783,24.776472746355942
384,2,10,7,13,15,7036,36,2,19,8,COC1:C:C(NC(C)=O):C:C(C=CC=CCC2OC([SH](=O)=O)C(C(=O)[O][Na])C2N=O):C:1S(=O)(=O)[O][Na],490.6787381927323,19.140369164484913
9444,48,19,26,20,19,8517,43,22,15,16,N#CC(C#N)=C1:C:N(S(=O)(=O)O):N(C(=N)C2C[SH]([O][Na])C(=O)[SH]2C(=O)[O][Na]):C:C:1CN(CC(=O)O)CC(=O)O,490.60889456072937,20.91553405132129
5307,27,9,26,26,20,361,2,19,19,7,CCN(CC)N1NC(C=C(C)C=CC2(C(=O)[O][Na]):C:C:C(C(=O)[O][Na]):C(OC):C:2)C(=O)C1=O,490.562880639762,24.65186766889157
6206,32,1,1,8,8,4190,21,19,26,13,CC(=O)NC1:C:S(=CC=C2C(N=O)NC(N(C)C)[SH]2N(C)C):C(C(=O)[O][Na]):C(=O):S:1,490.56218777148234,21.691791193796767
8654,44,23,18,20,2,6704,34,8,5,26,CCNN1:S:C(C(=O)OCC):C:C([O][Na]):C:1C=CC(=O)C1(N=O)CCC(=O)N1Cl,490.5568864913199,18.15577554485103
6750,34,25,20,4,4,6978,35,6,11,15,CCC1C([O][Na])NC(=N)C1C=CC1C(=C(C#N)C#N)C(N)NC1[N+](=O)O,490.5310932024192,31.3249266333608
6036,31,16,8,17,7,7561,38,19,1,26,CN(C)[SH]1CC(=O)CC1(N=CC1(C(F)(F)F)CN(N=O)C(CN(CC(=O)O)CC(=O)O)O1)C(=O)[O][Na],490.512539819797,35.532469684651815
6253,32,9,25,5,17,1837,10,13,11,26,CCN(CC)[SH]1C(=N)NC(Cl)C1C=CC=CC=CC=CC1:C:C(=O):N:C(N):C:1NC(C)=O,490.48907595866194,14.909175951888216
9468,48,4,25,6,4,8908,45,10,8,6,CC[SH]1C(=N)SCC1(C=CS1(S(=O)(=O)[O][Na]):C:C([N+](=O)O):C:C(N=O):S:1)[N+](=O)O,490.4806530632253,24.269770672759556
6555,33,8,23,21,11,2940,15,21,20,7,CCNC1SCC(Br)(C#CC2:C:C:C(OC):C([O][Na]):S:2Br)C1N=O,490.4132686607903,30.515181806214382
2785,14,5,22,2,3,464,3,18,8,2,CCOC(=O)C1:C(N=O):C([SH](=O)=O):C:C:N:1C=CC(=O)CC(=O)C=CC1:C:C([SH](=O)=O):S:C(S(=O)(=O)O):C:1Cl,490.38454241730034,25.083381202968695
1642,9,21,26,2,20,8724,44,23,19,26,CCNS1:C(C(=O)[O][Na]):C:C(=O):C:N:1C=CC(C)=CC1:C([SH](=O)=O):C:C(=O):O:C:1Br,490.36999233710367,20.576048125567585
